batsmen,bowler,balls,wickets
Shane Watson,Mitchell McClenaghan,10,1
Shane Watson,Mohit Sharma,6,1
Shane Watson,Mustafizur Rahman,4,1
Shane Watson,Pawan Negi,4,1
Shane Watson,Piyush Chawla,5,1
Shane Watson,R Vinay Kumar,6,1
Shane Watson,Rahul Tewatia,6,1
Shane Watson,Rashid Khan,15,1
Shane Watson,Sam Curran,4,1
Shane Watson,Sandeep Lamichhane,6,1
Shane Watson,Sandeep Sharma,31,1
Shane Watson,Shakib Al Hasan,13,1
Shane Watson,Shivam Mavi,7,1
Shane Watson,Shreyas Gopal,8,1
Shane Watson,Siddarth Kaul,12,1
Shane Watson,Stuart Binny,11,1
Shane Watson,Sunil Narine,6,1
Shane Watson,Tim Southee,5,1
Shane Watson,Trent Boult,16,1
Shane Watson,Umesh Yadav,3,1
Shane Watson,Vijay Shankar,5,1
Shane Watson,Yuzvendra Chahal,6,1
Shardul Thakur,Siddarth Kaul,5,0
Shikhar Dhawan,Amit Mishra,17,1
Shikhar Dhawan,Andre Russell,9,1
Shikhar Dhawan,Ankit Rajpoot,3,1
Shikhar Dhawan,Avesh Khan,4,1
Shikhar Dhawan,Barinder Sran,6,1
Shikhar Dhawan,Ben Cutting,3,1
Shikhar Dhawan,Ben Laughlin,8,1
Shikhar Dhawan,Ben Stokes,11,1
Shikhar Dhawan,D'Arcy Short,9,1
Shikhar Dhawan,Dan Christian,7,1
Shikhar Dhawan,David Willey,9,1
Shikhar Dhawan,Deepak Chahar,21,1
Shikhar Dhawan,Dhawal Kulkarni,18,1
Shikhar Dhawan,Dwayne Bravo,12,1
Shikhar Dhawan,Glenn Maxwell,6,1
Shikhar Dhawan,Harbhajan Singh,8,1
Shikhar Dhawan,Harshal Patel,12,1
Shikhar Dhawan,Jasprit Bumrah,11,1
Shikhar Dhawan,Javon Searles,3,1
Shikhar Dhawan,Jaydev Unadkat,4,1
Shikhar Dhawan,Karn Sharma,5,1
Shikhar Dhawan,Krishnappa Gowtham,6,1
Shikhar Dhawan,Krunal Pandya,3,1
Shikhar Dhawan,Kuldeep Yadav,12,1
Shikhar Dhawan,Liam Plunkett,10,1
Shikhar Dhawan,Lungi Ngidi,3,1
Shikhar Dhawan,Mayank Markande,7,1
Shikhar Dhawan,Mitchell McClenaghan,4,1
Shikhar Dhawan,Moeen Ali,3,1
Shikhar Dhawan,Mohammed Siraj,7,1
Shikhar Dhawan,Mustafizur Rahman,3,1
Shikhar Dhawan,Nitish Rana,6,1
Shikhar Dhawan,Piyush Chawla,11,1
Shikhar Dhawan,Pradeep Sangwan,4,1
Shikhar Dhawan,Prasidh Krishna,9,1
Shikhar Dhawan,Ravindra Jadeja,10,1
Shikhar Dhawan,Shahbaz Nadeem,5,1
Shikhar Dhawan,Shane Watson,4,1
Shikhar Dhawan,Shardul Thakur,10,1
Shikhar Dhawan,Shivam Mavi,7,1
Shikhar Dhawan,Shreyas Gopal,7,1
Shikhar Dhawan,Sunil Narine,16,1
Shikhar Dhawan,Tim Southee,9,1
Shikhar Dhawan,Trent Boult,15,1
Shikhar Dhawan,Umesh Yadav,13,1
Shikhar Dhawan,Vijay Shankar,6,1
Shikhar Dhawan,Yuzvendra Chahal,3,1
Shivam Mavi,Amit Mishra,3,1
Shivam Mavi,Bhuvneshwar Kumar,2,1
Shivam Mavi,Carlos Brathwaite,2,1
Shivam Mavi,Rashid Khan,2,1
Shivam Mavi,Siddarth Kaul,6,1
Shreevats Goswami,Andre Russell,8,0
Shreevats Goswami,Deepak Chahar,5,0
Shreevats Goswami,Javon Searles,4,0
Shreevats Goswami,Kuldeep Yadav,4,1
Shreevats Goswami,Lungi Ngidi,9,2
Shreevats Goswami,Piyush Chawla,5,2
Shreevats Goswami,Prasidh Krishna,2,2
Shreevats Goswami,Sunil Narine,5,2
Shreyas Gopal,Andrew Tye,6,0
Shreyas Gopal,Ankit Rajpoot,6,0
Shreyas Gopal,Axar Patel,4,0
Shreyas Gopal,Bhuvneshwar Kumar,10,1
Shreyas Gopal,Karn Sharma,3,1
Shreyas Gopal,Rashid Khan,8,1
Shreyas Gopal,Ravindra Jadeja,4,1
Shreyas Gopal,Sam Curran,1,1
Shreyas Gopal,Shane Watson,2,1
Shreyas Gopal,Shardul Thakur,1,1
Shreyas Gopal,Siddarth Kaul,2,1
Shreyas Iyer,Akila Dananjaya,4,0
Shreyas Iyer,Andre Russell,12,1
Shreyas Iyer,Andrew Tye,8,1
Shreyas Iyer,Ankit Rajpoot,6,1
Shreyas Iyer,Axar Patel,5,1
Shreyas Iyer,Barinder Sran,8,1
Shreyas Iyer,Ben Cutting,2,1
Shreyas Iyer,Ben Stokes,6,1
Shreyas Iyer,Bhuvneshwar Kumar,7,1
Shreyas Iyer,Chris Woakes,1,1
Shreyas Iyer,Colin de Grandhomme,4,1
Shreyas Iyer,Deepak Chahar,6,1
Shreyas Iyer,Dhawal Kulkarni,4,1
Shreyas Iyer,Dwayne Bravo,1,1
Shreyas Iyer,Harbhajan Singh,3,1
Shreyas Iyer,Jasprit Bumrah,6,1
Shreyas Iyer,Jaydev Unadkat,8,1
Shreyas Iyer,Jofra Archer,7,1
Shreyas Iyer,KM Asif,3,1
Shreyas Iyer,Krishnappa Gowtham,5,1
Shreyas Iyer,Krunal Pandya,5,1
Shreyas Iyer,Kuldeep Yadav,5,1
Shreyas Iyer,Lungi Ngidi,10,1
Shreyas Iyer,Mayank Markande,4,1
Shreyas Iyer,Mitchell Johnson,7,1
Shreyas Iyer,Moeen Ali,14,1
Shreyas Iyer,Mohammed Siraj,11,1
Shreyas Iyer,Mujeeb Ur Rahman,19,1
Shreyas Iyer,Mustafizur Rahman,9,1
Shreyas Iyer,Piyush Chawla,6,1
Shreyas Iyer,Rashid Khan,6,1
Shreyas Iyer,Ravichandran Ashwin,13,1
Shreyas Iyer,Ravindra Jadeja,9,1
Shreyas Iyer,Sandeep Sharma,14,1
Shreyas Iyer,Shakib Al Hasan,11,1
Shreyas Iyer,Shane Watson,4,1
Shreyas Iyer,Shivam Mavi,11,1
Shreyas Iyer,Shreyas Gopal,5,1
Shreyas Iyer,Siddarth Kaul,6,1
Shreyas Iyer,Sunil Narine,4,1
Shreyas Iyer,Tim Southee,5,1
Shreyas Iyer,Umesh Yadav,13,1
Shreyas Iyer,Washington Sundar,11,1
Shreyas Iyer,Yuzvendra Chahal,9,1
Shubman Gill,Amit Mishra,11,0
Shubman Gill,Andrew Tye,6,0
Shubman Gill,Ankit Rajpoot,5,0
Shubman Gill,Avesh Khan,6,0
Shubman Gill,Barinder Sran,7,0
Shubman Gill,Ben Laughlin,3,0
Shubman Gill,Bhuvneshwar Kumar,6,1
Shubman Gill,Billy Stanlake,2,1
Shubman Gill,Carlos Brathwaite,1,1
Shubman Gill,Chris Morris,2,1
Shubman Gill,Dwayne Bravo,5,1
Shubman Gill,Harbhajan Singh,7,1
Shubman Gill,Hardik Pandya,1,1
Shubman Gill,Ish Sodhi,5,1
Shubman Gill,Jasprit Bumrah,1,1
Shubman Gill,Jofra Archer,2,1
Shubman Gill,KM Asif,5,1
Shubman Gill,Karn Sharma,3,1
Shubman Gill,Khaleel Ahmed,3,1
Shubman Gill,Liam Plunkett,5,1
Shubman Gill,Lungi Ngidi,3,1
Shubman Gill,Mitchell McClenaghan,3,1
Shubman Gill,Mohammed Siraj,1,1
Shubman Gill,Rahul Tewatia,2,1
Shubman Gill,Rashid Khan,6,1
Shubman Gill,Ravindra Jadeja,8,1
Shubman Gill,Shakib Al Hasan,4,1
Shubman Gill,Shane Watson,6,1
Shubman Gill,Shreyas Gopal,7,1
Shubman Gill,Siddarth Kaul,7,1
Shubman Gill,Trent Boult,5,1
Shubman Gill,Umesh Yadav,1,1
Shubman Gill,Vijay Shankar,3,1
Siddarth Kaul,Jasprit Bumrah,1,0
Siddarth Kaul,Mayank Markande,5,0
Siddarth Kaul,Mustafizur Rahman,7,2
Siddarth Kaul,Tim Southee,1,2
Stuart Binny,Andrew Tye,4,0
Stuart Binny,David Willey,2,0
Stuart Binny,Dwayne Bravo,4,1
Stuart Binny,Imran Tahir,2,1
Stuart Binny,Kuldeep Yadav,1,1
Stuart Binny,Mujeeb Ur Rahman,3,1
Stuart Binny,Prasidh Krishna,3,1
Stuart Binny,Ravindra Jadeja,3,1
Stuart Binny,Shane Watson,5,1
Stuart Binny,Shardul Thakur,9,1
Stuart Binny,Sunil Narine,3,1
Sunil Narine,Andrew Tye,5,1
Sunil Narine,Ankit Rajpoot,2,1
Sunil Narine,Axar Patel,8,1
Sunil Narine,Barinder Sran,9,1
Sunil Narine,Ben Laughlin,3,1
Sunil Narine,Ben Stokes,4,1
Sunil Narine,Bhuvneshwar Kumar,8,1
Sunil Narine,Billy Stanlake,2,1
Sunil Narine,Chris Morris,1,1
Sunil Narine,Chris Woakes,7,1
Sunil Narine,Deepak Chahar,4,1
Sunil Narine,Dhawal Kulkarni,11,1
Sunil Narine,Glenn Maxwell,4,1
Sunil Narine,Harbhajan Singh,1,1
Sunil Narine,Hardik Pandya,2,1
Sunil Narine,KM Asif,10,1
Sunil Narine,Khaleel Ahmed,4,1
Sunil Narine,Krishnappa Gowtham,11,1
Sunil Narine,Krunal Pandya,2,1
Sunil Narine,Lungi Ngidi,4,1
Sunil Narine,Mitchell McClenaghan,2,1
Sunil Narine,Mohammed Siraj,3,1
Sunil Narine,Mohit Sharma,4,1
Sunil Narine,Mujeeb Ur Rahman,6,1
Sunil Narine,Murugan Ashwin,1,1
Sunil Narine,Ravichandran Ashwin,7,1
Sunil Narine,Ravindra Jadeja,4,1
Sunil Narine,Sandeep Sharma,8,1
Sunil Narine,Shakib Al Hasan,10,2
Sunil Narine,Shane Watson,3,2
Sunil Narine,Shreyas Gopal,5,1
Sunil Narine,Siddarth Kaul,4,1
Sunil Narine,Tim Southee,11,1
Sunil Narine,Trent Boult,8,2
Sunil Narine,Umesh Yadav,8,1
Sunil Narine,Washington Sundar,8,1
Sunil Narine,Yuzvendra Chahal,4,1
Suresh Raina,Amit Mishra,4,0
Suresh Raina,Andre Russell,7,0
Suresh Raina,Andrew Tye,23,0
Suresh Raina,Ankit Rajpoot,1,0
Suresh Raina,Axar Patel,10,0
Suresh Raina,Ben Cutting,2,0
Suresh Raina,Ben Laughlin,6,0
Suresh Raina,Ben Stokes,13,0
Suresh Raina,Bhuvneshwar Kumar,14,0
Suresh Raina,Billy Stanlake,9,0
Suresh Raina,Carlos Brathwaite,4,1
Suresh Raina,Deepak Hooda,3,1
Suresh Raina,Glenn Maxwell,9,1
Suresh Raina,Hardik Pandya,9,1
Suresh Raina,Harshal Patel,2,1
Suresh Raina,Ish Sodhi,10,1
Suresh Raina,Jasprit Bumrah,10,1
Suresh Raina,Jaydev Unadkat,10,1
Suresh Raina,Jofra Archer,11,1
Suresh Raina,Krishnappa Gowtham,12,1
Suresh Raina,Krunal Pandya,13,1
Suresh Raina,Kuldeep Yadav,15,1
Suresh Raina,Mayank Markande,8,1
Suresh Raina,Mitchell McClenaghan,12,1
Suresh Raina,Mohammed Siraj,9,1
Suresh Raina,Mohit Sharma,9,1
Suresh Raina,Piyush Chawla,5,1
Suresh Raina,Rashid Khan,15,1
Suresh Raina,Ravichandran Ashwin,10,1
Suresh Raina,Sam Curran,1,1
Suresh Raina,Sandeep Lamichhane,4,1
Suresh Raina,Sandeep Sharma,9,1
Suresh Raina,Shakib Al Hasan,13,1
Suresh Raina,Shivam Mavi,3,1
Suresh Raina,Shreyas Gopal,10,1
Suresh Raina,Siddarth Kaul,18,1
Suresh Raina,Sunil Narine,8,1
Suresh Raina,Tim Southee,3,1
Suresh Raina,Umesh Yadav,14,2
Suresh Raina,Vijay Shankar,1,2
Suresh Raina,Washington Sundar,1,2
Suresh Raina,Yuzvendra Chahal,4,2
Suryakumar Yadav,Andre Russell,9,1
Suryakumar Yadav,Andrew Tye,7,1
Suryakumar Yadav,Ankit Rajpoot,23,1
Suryakumar Yadav,Axar Patel,3,1
Suryakumar Yadav,Basil Thampi,2,1
Suryakumar Yadav,Ben Stokes,9,1
Suryakumar Yadav,Billy Stanlake,3,1
Suryakumar Yadav,Deepak Chahar,19,1
Suryakumar Yadav,Dhawal Kulkarni,22,1
Suryakumar Yadav,Dwayne Bravo,5,1
Suryakumar Yadav,Glenn Maxwell,6,1
Suryakumar Yadav,Harbhajan Singh,14,1
Suryakumar Yadav,Imran Tahir,2,1
Suryakumar Yadav,Jaydev Unadkat,11,1
Suryakumar Yadav,Jofra Archer,11,1
Suryakumar Yadav,Krishnappa Gowtham,18,1
Suryakumar Yadav,Kuldeep Yadav,12,1
Suryakumar Yadav,Marcus Stoinis,8,1
Suryakumar Yadav,Mark Wood,2,1
Suryakumar Yadav,Mitchell Johnson,9,1
Suryakumar Yadav,Mohammad Nabi,14,1
Suryakumar Yadav,Mohammed Shami,6,1
Suryakumar Yadav,Mohit Sharma,3,1
Suryakumar Yadav,Mujeeb Ur Rahman,2,1
Suryakumar Yadav,Nitish Rana,4,1
Suryakumar Yadav,Piyush Chawla,10,1
Suryakumar Yadav,Prasidh Krishna,15,1
Suryakumar Yadav,Rahul Tewatia,6,1
Suryakumar Yadav,Rashid Khan,11,1
Suryakumar Yadav,Ravichandran Ashwin,11,1
Suryakumar Yadav,Ravindra Jadeja,1,1
Suryakumar Yadav,Sam Curran,2,1
Suryakumar Yadav,Sandeep Lamichhane,4,1
Suryakumar Yadav,Sandeep Sharma,11,1
Suryakumar Yadav,Shahbaz Nadeem,6,1
Suryakumar Yadav,Shakib Al Hasan,19,1
Suryakumar Yadav,Shane Watson,16,1
Suryakumar Yadav,Shardul Thakur,5,1
Suryakumar Yadav,Shreyas Gopal,11,1
Suryakumar Yadav,Siddarth Kaul,10,1
Suryakumar Yadav,Sunil Narine,11,1
Suryakumar Yadav,Tim Southee,5,1
Suryakumar Yadav,Trent Boult,8,1
Suryakumar Yadav,Umesh Yadav,5,2
Tim Southee,David Willey,7,0
Tim Southee,Dwayne Bravo,9,0
Tim Southee,Harbhajan Singh,3,0
Tim Southee,Ish Sodhi,4,0
Tim Southee,Jasprit Bumrah,2,1
Tim Southee,Jaydev Unadkat,7,1
Tim Southee,Jofra Archer,4,1
Tim Southee,Lungi Ngidi,2,1
Tim Southee,Shardul Thakur,5,1
Tim Southee,Shreyas Gopal,2,1
Tim Southee,Siddarth Kaul,1,1
Trent Boult,Kuldeep Yadav,1,1
Trent Boult,Sunil Narine,1,1
Umesh Yadav,Ben Laughlin,1,1
Umesh Yadav,David Willey,4,1
Umesh Yadav,Dwayne Bravo,2,1
Umesh Yadav,Jasprit Bumrah,2,1
Umesh Yadav,Lungi Ngidi,1,1
Umesh Yadav,Mitchell McClenaghan,2,1
Vijay Shankar,Axar Patel,4,0
Vijay Shankar,Ben Cutting,13,0
Vijay Shankar,Ben Laughlin,3,1
Vijay Shankar,Bhuvneshwar Kumar,5,1
Vijay Shankar,Dwayne Bravo,19,1
Vijay Shankar,Harbhajan Singh,9,1
Vijay Shankar,Hardik Pandya,8,1
Vijay Shankar,Jasprit Bumrah,7,1
Vijay Shankar,Jaydev Unadkat,2,1
Vijay Shankar,Jofra Archer,5,1
Vijay Shankar,KM Asif,1,1
Vijay Shankar,Krunal Pandya,1,1
Vijay Shankar,Lungi Ngidi,11,1
Vijay Shankar,Marcus Stoinis,4,1
Vijay Shankar,Mohammed Siraj,6,1
Vijay Shankar,Mohit Sharma,1,1
Vijay Shankar,Mustafizur Rahman,3,1
Vijay Shankar,Rashid Khan,3,1
Vijay Shankar,Ravichandran Ashwin,5,1
Vijay Shankar,Ravindra Jadeja,13,1
Vijay Shankar,Sam Curran,2,1
Vijay Shankar,Shakib Al Hasan,1,1
Vijay Shankar,Shardul Thakur,10,1
Vijay Shankar,Siddarth Kaul,4,1
Vijay Shankar,Sunil Narine,2,1
Vijay Shankar,Tim Southee,5,1
Vijay Shankar,Umesh Yadav,4,1
Vijay Shankar,Yuzvendra Chahal,5,1
Virat Kohli,Amit Mishra,7,1
Virat Kohli,Andre Russell,12,1
Virat Kohli,Andrew Tye,18,1
Virat Kohli,Ankit Rajpoot,8,1
Virat Kohli,Axar Patel,3,1
Virat Kohli,Ben Laughlin,2,1
Virat Kohli,Ben Stokes,6,1
Virat Kohli,Bhuvneshwar Kumar,5,1
Virat Kohli,Chris Morris,10,1
Virat Kohli,D'Arcy Short,3,1
Virat Kohli,David Willey,4,1
Virat Kohli,Deepak Chahar,7,1
Virat Kohli,Dhawal Kulkarni,5,1
Virat Kohli,Glenn Maxwell,1,1
Virat Kohli,Harbhajan Singh,2,1
Virat Kohli,Hardik Pandya,7,1
Virat Kohli,Harshal Patel,14,1
Virat Kohli,Jasprit Bumrah,21,1
Virat Kohli,Jaydev Unadkat,2,1
Virat Kohli,Jofra Archer,1,1
Virat Kohli,Junior Dala,12,1
Virat Kohli,Krishnappa Gowtham,15,1
Virat Kohli,Krunal Pandya,17,1
Virat Kohli,Kuldeep Yadav,18,1
Virat Kohli,Lungi Ngidi,2,1
Virat Kohli,Marcus Stoinis,3,1
Virat Kohli,Mayank Markande,19,1
Virat Kohli,Mitchell Johnson,9,1
Virat Kohli,Mitchell McClenaghan,12,1
Virat Kohli,Mohit Sharma,2,1
Virat Kohli,Mujeeb Ur Rahman,5,1
Virat Kohli,Mustafizur Rahman,12,1
Virat Kohli,Nitish Rana,1,1
Virat Kohli,Piyush Chawla,10,1
Virat Kohli,Rahul Tewatia,2,1
Virat Kohli,Rashid Khan,14,1
Virat Kohli,Ravichandran Ashwin,6,1
Virat Kohli,Ravindra Jadeja,1,1
Virat Kohli,Sandeep Lamichhane,8,1
Virat Kohli,Sandeep Sharma,5,1
Virat Kohli,Shahbaz Nadeem,4,1
Virat Kohli,Shakib Al Hasan,13,1
Virat Kohli,Shardul Thakur,10,1
Virat Kohli,Shivam Mavi,8,1
Virat Kohli,Shreyas Gopal,6,1
Virat Kohli,Siddarth Kaul,4,1
Virat Kohli,Sunil Narine,19,1
Virat Kohli,Trent Boult,10,1
Washington Sundar,Andrew Tye,1,0
Washington Sundar,Ben Laughlin,8,0
Washington Sundar,Ben Stokes,11,1
Washington Sundar,Dwayne Bravo,4,1
Washington Sundar,Hardik Pandya,3,1
Washington Sundar,Jaydev Unadkat,2,1
Washington Sundar,Krunal Pandya,4,1
Washington Sundar,Mayank Markande,4,1
Washington Sundar,Mohit Sharma,3,1
Wriddhiman Saha,Andre Russell,3,0
Wriddhiman Saha,Ankit Rajpoot,5,1
Wriddhiman Saha,Barinder Sran,9,1
Wriddhiman Saha,Ben Cutting,3,1
Wriddhiman Saha,Dhawal Kulkarni,2,1
Wriddhiman Saha,Dwayne Bravo,3,1
Wriddhiman Saha,Jasprit Bumrah,4,1
Wriddhiman Saha,Jaydev Unadkat,7,1
Wriddhiman Saha,Jofra Archer,4,1
Wriddhiman Saha,Krunal Pandya,3,1
Wriddhiman Saha,Kuldeep Yadav,5,1
Wriddhiman Saha,Mayank Markande,2,1
Wriddhiman Saha,Mitchell Johnson,15,1
Wriddhiman Saha,Mitchell McClenaghan,2,1
Wriddhiman Saha,Mohammed Siraj,4,1
Wriddhiman Saha,Mohit Sharma,3,1
Wriddhiman Saha,Piyush Chawla,2,1
Wriddhiman Saha,Pradeep Sangwan,8,1
Wriddhiman Saha,Prasidh Krishna,6,1
Wriddhiman Saha,Shardul Thakur,2,1
Wriddhiman Saha,Shivam Mavi,12,1
Wriddhiman Saha,Sunil Narine,3,1
Wriddhiman Saha,Tim Southee,1,1
Yusuf Pathan,Andre Russell,3,0
Yusuf Pathan,Andrew Tye,8,0
Yusuf Pathan,Ankit Rajpoot,2,0
Yusuf Pathan,Barinder Sran,3,0
Yusuf Pathan,Ben Cutting,7,0
Yusuf Pathan,Dan Christian,4,0
Yusuf Pathan,Deepak Chahar,6,0
Yusuf Pathan,Dwayne Bravo,28,1
Yusuf Pathan,Hardik Pandya,4,1
Yusuf Pathan,Jasprit Bumrah,12,1
Yusuf Pathan,Jofra Archer,3,1
Yusuf Pathan,Karn Sharma,15,1
Yusuf Pathan,Krunal Pandya,7,1
Yusuf Pathan,Kuldeep Yadav,2,1
Yusuf Pathan,Liam Plunkett,3,1
Yusuf Pathan,Lungi Ngidi,4,1
Yusuf Pathan,Mayank Markande,4,1
Yusuf Pathan,Mitchell Johnson,5,1
Yusuf Pathan,Mitchell McClenaghan,2,1
Yusuf Pathan,Mohammed Siraj,3,1
Yusuf Pathan,Mohit Sharma,6,1
Yusuf Pathan,Mujeeb Ur Rahman,7,1
Yusuf Pathan,Mustafizur Rahman,13,1
Yusuf Pathan,Prasidh Krishna,5,1
Yusuf Pathan,Ravichandran Ashwin,6,1
Yusuf Pathan,Ravindra Jadeja,17,1
Yusuf Pathan,Shardul Thakur,17,1
Yusuf Pathan,Shivam Mavi,1,1
Yusuf Pathan,Sunil Narine,4,1
Yusuf Pathan,Tim Southee,4,1
Yusuf Pathan,Trent Boult,6,1
Yuvraj Singh,Amit Mishra,8,0
Yuvraj Singh,Avesh Khan,2,1
Yuvraj Singh,Ben Cutting,3,1
Yuvraj Singh,Chris Morris,7,1
Yuvraj Singh,Dan Christian,8,1
Yuvraj Singh,Dwayne Bravo,4,1
Yuvraj Singh,Glenn Maxwell,2,1
Yuvraj Singh,Hardik Pandya,2,1
Yuvraj Singh,Imran Tahir,5,1
Yuvraj Singh,JP Duminy,3,1
Yuvraj Singh,Jasprit Bumrah,1,1
Yuvraj Singh,Krunal Pandya,2,1
Yuvraj Singh,Liam Plunkett,1,1
Yuvraj Singh,Mayank Markande,4,1
Yuvraj Singh,Mitchell McClenaghan,3,1
Yuvraj Singh,Mohammed Shami,1,1
Yuvraj Singh,Rahul Tewatia,2,1
Yuvraj Singh,Shane Watson,2,1
Yuvraj Singh,Shardul Thakur,2,1
Yuvraj Singh,Trent Boult,8,1
Yuvraj Singh,Umesh Yadav,4,1
Yuzvendra Chahal,Jofra Archer,4,0
